scenario	scenario_title	gene	cell	true_latent	saved_terminal_expression	read_count	q_mean	q_std	error	standardized_error	covered_by_2sd
t5r5	theta1=5	Gene_500	c4908	1.5794843749390985	1.7668609100359882	2.0	1.2212752	1.1720873	-0.35820917493909854	-0.3056164629879519	True
t5r5	theta1=5	Gene_500	c4909	0.4538777160173344	0.9456186185764032	0.0	-0.17307457	1.4143797	-0.6269522860173344	-0.4432701388582814	True
t5r5	theta1=5	Gene_500	c4910	1.557882298813251	1.7489831612554405	2.0	1.3508742	1.1638467	-0.207008098813251	-0.17786543435080499	True
t5r5	theta1=5	Gene_500	c4911	1.5702712275716213	1.7592280244077707	2.0	1.6844976	1.1845449	0.11422637242837874	0.09643059746268694	True
t5r5	theta1=5	Gene_500	c4912	1.1689207808710402	1.439483710410977	3.0	2.1970465	1.1633991	1.0281257191289597	0.8837257301720104	True
t5r5	theta1=5	Gene_500	c4913	-0.5687526905493545	0.4486722648412508	0.0	-1.3415853	1.4679098	-0.7728326094506455	-0.526485080657303	True
t5r5	theta1=5	Gene_500	c4914	0.029695325174512902	0.7081050656396288	0.0	-1.354321	1.46149	-1.384016325174513	-0.946989938469995	True
t5r5	theta1=5	Gene_500	c4915	3.800502244968899	3.822615474364494	1.0	0.6346463	1.299009	-3.165855944968899	-2.437131648024686	False
t5r5	theta1=5	Gene_500	c4916	2.8721252214883357	2.9271611324575906	0.0	-0.26561368	1.431768	-3.1377389014883357	-2.1915135004332655	False
t5r5	theta1=5	Gene_500	c4917	3.053065919162932	3.099199174124042	2.0	2.517291	1.2468657	-0.535774919162932	-0.42969737571811617	True
t5r5	theta1=5	Gene_500	c4918	1.5648819357949995	1.7547687209827612	4.0	3.326765	1.2246231	1.7618830642050005	1.4387145434419786	True
t5r5	theta1=5	Gene_500	c4919	-0.5198141461762811	0.4666423942164903	2.0	1.1785412	1.127462	1.698355346176281	1.5063526275619765	True
t5r5	theta1=5	Gene_500	c4920	-0.06293930789634107	0.6621726144621971	1.0	0.48984882	1.2740042	0.5527881278963411	0.4338981989983558	True
t5r5	theta1=5	Gene_500	c4921	4.525332130509151	4.53610501059448	2.0	2.2795248	1.3117216	-2.245807330509151	-1.7121066928448465	True
t5r5	theta1=5	Gene_500	c4922	4.237236847462989	4.251580934654696	1.0	1.7359115	1.3335288	-2.5013253474629886	-1.8757190301874158	True
t5r5	theta1=5	Gene_500	c4923	1.636337600603275	1.8142258257002648	1.0	0.98648363	1.2751864	-0.6498539706032751	-0.5096148850107522	True
t5r5	theta1=5	Gene_500	c4924	1.8927137047603888	2.0330514815786795	1.0	0.97805494	1.2662646	-0.9146587647603888	-0.7223283070223939	True
t5r5	theta1=5	Gene_500	c4925	2.3779869254940693	2.466672553485361	2.0	2.4620771	1.3389088	0.08409017450593081	0.0628050054685807	True
t5r5	theta1=5	Gene_500	c4926	2.8988824920312157	2.9525035811487355	4.0	3.295961	1.2076082	0.3970785079687844	0.32881402094552226	True
t5r5	theta1=5	Gene_500	c4927	0.7350903707100893	1.126768965189918	3.0	1.7095244	1.1073514	0.9744340292899107	0.8799682099917974	True
t5r5	theta1=5	Gene_500	c4928	0.8266618929993774	1.1895724632962703	0.0	-0.43824583	1.4023378	-1.2649077229993775	-0.9019993064434101	True
t5r5	theta1=5	Gene_500	c4929	1.0332459716574112	1.337674539151801	1.0	0.77488285	1.2754972	-0.25836312165741115	-0.2025587525064039	True
t5r5	theta1=5	Gene_500	c4930	0.5404698414825176	0.999459613629012	1.0	0.77531606	1.2744449	0.23484621851748233	0.18427334011653412	True
t5r5	theta1=5	Gene_500	c4931	-0.40403186495639	0.5113991675525469	1.0	-0.1721057	1.2847308	0.23192616495638999	0.18052510686004414	True
t5r5	theta1=5	Gene_500	c4932	-0.6664662838789287	0.4144380699370429	0.0	-1.2619709	1.4869289	-0.5955046161210712	-0.4004930001165968	True
t5r5	theta1=5	Gene_500	c4933	1.045485028501923	1.346715860715956	0.0	-1.3886477	1.4707853	-2.4341327285019227	-1.6549884803049928	True
t5r5	theta1=5	Gene_500	c4934	0.8131095401893447	1.1801642648097	0.0	-1.3764731	1.4816867	-2.189582640189345	-1.477763578622488	True
t5r5	theta1=5	Gene_500	c4935	-0.05360204502939828	0.6667052624617774	1.0	0.22222213	1.2838618	0.27582417502939827	0.21483945937903776	True
t5r5	theta1=5	Gene_500	c4936	-0.9123451408992749	0.3376011377628538	0.0	-0.7794227	1.5028954	0.13292244089927485	0.08844423963189643	True
t5r5	theta1=5	Gene_500	c4937	-0.81068749025556	0.3677994713115838	1.0	0.20022942	1.2990892	1.01091691025556	0.7781735928953608	True
t5r5	theta1=5	Gene_500	c4938	-1.6325468967564376	0.1785069543215105	0.0	-0.75767696	1.451724	0.8748699367564376	0.6026420564490479	True
t5r5	theta1=5	Gene_500	c4939	-0.7676368287353778	0.3812465530742155	1.0	1.407432	1.2972776	2.1750688287353777	1.6766410124828932	True
t5r5	theta1=5	Gene_500	c4940	-1.2642294272832386	0.2487776646376233	4.0	2.811906	1.1555885	4.076135427283239	3.52732432633523	False
t5r5	theta1=5	Gene_500	c4941	3.745826495938242	3.769168052230497	1.0	2.5578084	1.4412882	-1.1880180959382423	-0.8242751837822875	True
t5r5	theta1=5	Gene_500	c4942	3.7836980030562413	3.806181786664865	11.0	5.615901	1.1904927	1.8322029969437588	1.5390291741761697	True
t5r5	theta1=5	Gene_500	c4943	3.7254560401308225	3.7492722750509233	0.0	-0.085149996	1.4401697	-3.8106060361308227	-2.645942374798486	False
t5r5	theta1=5	Gene_500	c4944	4.353879256835244	4.36665415003102	1.0	0.79359406	1.2620624	-3.5602851968352436	-2.821005678352547	False
t5r5	theta1=5	Gene_500	c4945	3.5619267092563005	3.589915429193463	3.0	3.0443592	1.3036588	-0.5175675092563004	-0.39701147973403805	True
t5r5	theta1=5	Gene_500	c4946	3.4543151654836928	3.485434830344445	4.0	3.3973434	1.2623166	-0.05697176548369276	-0.04513270718589359	True
t5r5	theta1=5	Gene_500	c4947	2.629199492203343	2.6988525847593587	2.0	1.8689775	1.21234	-0.7602219922033429	-0.6270699574404399	True
t5r5	theta1=5	Gene_500	c4948	2.0630455727095947	2.1826637146952232	3.0	2.3444989	1.1913052	0.2814533272904054	0.2362562736151957	True
t5r5	theta1=5	Gene_500	c4949	5.531270692062044	5.535223820880798	4.0	3.579213	1.2878555	-1.952057692062044	-1.51574279262079	True
t5r5	theta1=5	Gene_500	c4950	4.541040043669987	4.551645913585972	5.0	3.94438	1.2576424	-0.5966600436699872	-0.4744274236221578	True
t5r5	theta1=5	Gene_500	c4951	-0.9903435476157137	0.3158678879138344	0.0	-2.0436811	1.546091	-1.0533375523842863	-0.6812907858491423	True
t5r5	theta1=5	Gene_500	c4952	-0.14859617113836046	0.6216066620931733	0.0	-2.074006	1.549948	-1.9254098288616392	-1.2422415647890375	True
t5r5	theta1=5	Gene_500	c4953	-0.5817974688063413	0.4439758710123331	0.0	-1.3991338	1.5133529	-0.8173363311936587	-0.5400831036790287	True
t5r5	theta1=5	Gene_500	c4954	-1.6754781941663566	0.1716132867172504	0.0	-1.4451151	1.4875469	0.23036309416635659	0.15486106297983385	True
t5r5	theta1=5	Gene_500	c4955	-0.9997759865972629	0.3133219389345216	0.0	-1.1704645	1.4601934	-0.17068851340273716	-0.11689445617459794	True
t5r5	theta1=5	Gene_500	c4956	-1.4959955290299751	0.2021449925514661	1.0	-0.06990425	1.2624646	1.4260912790299751	1.1296089245036853	True
t5r5	theta1=5	Gene_500	c4957	-2.8458114348800794	0.0564626681386285	0.0	-2.5348268	1.5835	0.31098463488007955	0.1963906756426142	True
t5r5	theta1=5	Gene_500	c4958	-2.196271317165698	0.1054558825769975	0.0	-2.5175724	1.5677253	-0.32130108283430214	-0.20494730985989837	True
t5r5	theta1=5	Gene_500	c4959	-1.302198809805442	0.2405379523647355	0.0	-2.7981553	1.582444	-1.495956490194558	-0.9453456110892758	True
t5r5	theta1=5	Gene_500	c4960	-2.47498667016756	0.0808092865245789	0.0	-2.791919	1.590306	-0.31693232983244	-0.19929015537414813	True
t5r5	theta1=5	Gene_500	c4961	-0.22160739794262296	0.5884696910797644	0.0	-0.29997355	1.4412918	-0.07836615205737701	-0.05437216256789709	True
t5r5	theta1=5	Gene_500	c4962	1.2078071411967257	1.4692878627194652	3.0	1.775603	1.1283426	0.5677958588032743	0.503212285704071	True
t5r5	theta1=5	Gene_500	c4963	-2.4796650471340147	0.0804468847434643	0.0	-1.9903924	1.5656239	0.48927264713401475	0.3125096947830285	True
t5r5	theta1=5	Gene_500	c4964	-2.0781956291065184	0.1179215470682156	0.0	-1.9899187	1.5735247	0.08827692910651841	0.05610139396383063	True
t5r5	theta1=5	Gene_500	c4965	3.4448814665519545	3.476291509576003	3.0	2.9064019	1.252659	-0.5384795665519544	-0.4298692354040121	True
t5r5	theta1=5	Gene_500	c4966	3.6896770073226737	3.714350174961854	3.0	2.9018378	1.2248156	-0.7878392073226737	-0.6432308727311064	True
t5r5	theta1=5	Gene_500	c4967	2.802395165472601	2.8612908457676043	3.0	3.1774797	1.2741362	0.375084534527399	0.29438339050989915	True
t5r5	theta1=5	Gene_500	c4968	3.594387459012821	3.621494237229889	4.0	3.5402744	1.2695065	-0.05411305901282093	-0.04262527132615778	True
t5r5	theta1=5	Gene_500	c4969	3.717777312949928	3.7417749448567337	3.0	2.9766417	1.2282463	-0.741135612949928	-0.6034096035542122	True
t5r5	theta1=5	Gene_500	c4970	3.047171884645733	3.0935716230369072	3.0	3.008965	1.2946514	-0.0382068846457333	-0.029511329957804314	True
t5r5	theta1=5	Gene_500	c4971	2.594506928402087	2.666532375164766	1.0	0.76126283	1.2875286	-1.8332440984020872	-1.4238472826173239	True
t5r5	theta1=5	Gene_500	c4972	4.307156978869092	4.320538836877957	1.0	0.72989297	1.2867323	-3.5772640088690926	-2.780115187027708	False
t5r5	theta1=5	Gene_500	c4973	2.11439781382681	2.228356617646956	1.0	1.1701375	1.2839698	-0.9442603138268097	-0.7354225261581774	True
t5r5	theta1=5	Gene_500	c4974	2.9141580844249213	2.9669873997216025	1.0	1.1815025	1.2841033	-1.7326555844249214	-1.3493116826542861	True
t5r5	theta1=5	Gene_500	c4975	2.191620515911384	2.297542853073076	0.0	-1.1532348	1.4602345	-3.344855315911384	-2.2906288790679743	False
t5r5	theta1=5	Gene_500	c4976	1.4735023898327062	1.6798021618827077	0.0	-1.1769356	1.443938	-2.650437989832706	-1.8355621846870893	True
t5r5	theta1=5	Gene_500	c4977	2.4099770222944263	2.495987143344488	1.0	1.520675	1.3451443	-0.8893020222944263	-0.6611201655424078	True
t5r5	theta1=5	Gene_500	c4978	1.3385295269996185	1.5714103082830495	2.0	2.0940828	1.2120811	0.7555532730003813	0.6233520785039725	True
t5r5	theta1=5	Gene_500	c4979	2.0887175288879716	2.20547413817626	0.0	-0.22482477	1.38349	-2.3135422988879717	-1.6722508286203526	True
t5r5	theta1=5	Gene_500	c4980	3.9191506903139706	3.938814046281273	2.0	1.3187021	1.1669388	-2.6004485903139702	-2.22843613590873	False
t5r5	theta1=5	Gene_500	c4981	-0.41159017449306623	0.5083800973401045	0.0	-1.3492459	1.4404691	-0.9376557255069339	-0.6509377573645515	True
t5r5	theta1=5	Gene_500	c4982	-0.5081187768531913	0.4710195556666858	0.0	-1.3588793	1.5063717	-0.8507605231468086	-0.5647746324143029	True
t5r5	theta1=5	Gene_500	c4983	4.59505181208543	4.605102828342337	3.0	3.3547454	1.2568722	-1.2403064120854297	-0.9868198310738591	True
t5r5	theta1=5	Gene_500	c4984	4.163681461046641	4.179112000503588	2.0	2.9043229	1.3697085	-1.2593585610466413	-0.9194354572864528	True
t5r5	theta1=5	Gene_500	c4985	1.2583141862955427	1.5083976709956757	0.0	-1.6748694	1.509668	-2.9331835862955424	-1.9429328741786553	True
t5r5	theta1=5	Gene_500	c4986	-0.04662758925613591	0.670105127826413	0.0	-1.6625069	1.4985623	-1.615879310743864	-1.0782863753771625	True
t5r5	theta1=5	Gene_500	c4987	-1.1631362753559515	0.2719371760860717	0.0	-2.5921729	1.5911338	-1.4290366246440485	-0.8981247363634965	True
t5r5	theta1=5	Gene_500	c4988	-1.9950883160825184	0.1275147661642554	0.0	-2.5992558	1.5678014	-0.6041674839174815	-0.3853597043078808	True
t5r5	theta1=5	Gene_500	c4989	0.21795239121996654	0.8080495659534976	2.0	1.7377126	1.23692	1.5197602087800335	1.2286649167125063	True
t5r5	theta1=5	Gene_500	c4990	0.5002282849667793	0.9742190884112322	1.0	1.1403722	1.2461212	0.6401439150332208	0.5137091921983358	True
t5r5	theta1=5	Gene_500	c4991	2.350887629230572	2.4419018193058357	2.0	1.1097348	1.1165074	-1.2411528292305718	-1.1116386951224613	True
t5r5	theta1=5	Gene_500	c4992	1.4563381809128582	1.6658599685312925	0.0	-0.48985183	1.4731393	-1.9461900109128583	-1.3211174333023756	True
t5r5	theta1=5	Gene_500	c4993	2.465090594996673	2.5466716339191877	2.0	1.3109242	1.168503	-1.1541663949966727	-0.9877307931572898	True
t5r5	theta1=5	Gene_500	c4994	2.04474377082103	2.166442105197575	0.0	-0.26883262	1.4952192	-2.31357639082103	-1.547315865674431	True
t5r5	theta1=5	Gene_500	c4995	1.2782803594704841	1.5239802615334963	0.0	-0.94512635	1.483805	-2.223406709470484	-1.4984493983174905	True
t5r5	theta1=5	Gene_500	c4996	1.239975000105867	1.4941453650068923	1.0	0.10337802	1.2770945	-1.1365969801058668	-0.8899865907384824	True
t5r5	theta1=5	Gene_500	c4997	-0.42709332485119605	0.5022303887427642	0.0	-0.26878396	1.4715207	0.15830936485119607	0.10758215283767063	True
t5r5	theta1=5	Gene_500	c4998	0.6594949554209409	1.0763037686533712	2.0	1.3101479	1.1688848	0.6506529445790591	0.5566442001633173	True
t5r5	theta1=5	Gene_500	c4999	1.5416435286568597	1.7355881496128225	0.0	-0.3883453	1.4508044	-1.9299888286568598	-1.3302887892102202	True
t5r5	theta1=5	Gene_500	c5000	1.4721657040820004	1.6787147843882215	3.0	1.6673154	1.1060486	0.19514969591799947	0.17643862658295437	True
t5r5	theta1=5	Gene_500	c5001	3.1449917500065467	3.187157429553738	2.0	2.4499145	1.298328	-0.6950772500065465	-0.5353633673513524	True
t5r5	theta1=5	Gene_500	c5002	3.810499338598361	3.832394991905395	4.0	3.237058	1.1993862	-0.5734413385983608	-0.4781123366254846	True
t5r5	theta1=5	Gene_500	c5003	-0.6355593785829708	0.4250318491861377	0.0	-1.9789542	1.5078245	-1.343394821417029	-0.8909490603296532	True
t5r5	theta1=5	Gene_500	c5004	-0.9014184199905847	0.340744086411681	0.0	-2.0040677	1.515384	-1.1026492800094152	-0.7276368762039293	True
t5r5	theta1=5	Gene_500	c5005	1.7442519880033809	1.905329201955596	2.0	2.1216536	1.2130737	0.37740161199661926	0.31111185742186914	True
t5r5	theta1=5	Gene_500	c5006	2.0898936671400863	2.206520735833908	4.0	3.0010355	1.2736162	0.9111418328599137	0.7153974901229379	True
t5r5	theta1=5	Gene_500	c5007	2.905463658129393	2.9587422217407395	1.0	1.0341341	1.3096049	-1.871329558129393	-1.4289268145907157	True
t5r5	theta1=5	Gene_500	c5008	3.247100887795689	3.285250625461488	1.0	0.9710957	1.2851171	-2.276005187795689	-1.7710488700179066	True
t5r5	theta1=5	Gene_500	c5009	5.637975635087666	5.641529381038962	5.0	5.3745146	1.3486879	-0.2634610350876656	-0.19534618430821957	True
t5r5	theta1=5	Gene_500	c5010	6.062717813905153	6.065043173194443	6.0	5.6371183	1.3431809	-0.42559951390515316	-0.31685941477067847	True
t5r5	theta1=5	Gene_500	c5011	1.512316357429876	1.7114941001859272	0.0	-1.7341875	1.489683	-3.246503857429876	-2.1793253043968925	False
t5r5	theta1=5	Gene_500	c5012	0.39434723200461025	0.9096348499989488	0.0	-1.7085282	1.5082006	-2.1028754320046104	-1.3942942550245707	True
t5r5	theta1=5	Gene_500	c5013	1.8922016612685335	2.0326064976071168	1.0	0.25841072	1.2559514	-1.6337909412685336	-1.30083930100204	True
t5r5	theta1=5	Gene_500	c5014	1.0669385645217442	1.3626336158190309	0.0	-0.7175119	1.4735532	-1.7844504645217443	-1.2109847574704085	True
t5r5	theta1=5	Gene_500	c5015	0.30877903552503616	0.8594077119782187	1.0	0.10400457	1.2612593	-0.20477446552503614	-0.1623571501316471	True
t5r5	theta1=5	Gene_500	c5016	-0.2411146190090001	0.579839368165656	0.0	-0.9452671	1.5011051	-0.7041524809909999	-0.46908939353480306	True
t5r5	theta1=5	Gene_500	c5017	-2.227880211370378	0.1023368976243349	0.0	-1.9685313	1.5495623	0.25934891137037797	0.1673691411893397	True
t5r5	theta1=5	Gene_500	c5018	-1.6796074243785613	0.1709632584238334	0.0	-1.9129342	1.5360684	-0.23332677562143878	-0.15189868864006237	True
t5r5	theta1=5	Gene_500	c5019	1.4705347877270298	1.677388421244341	0.0	0.3189561	1.4652386	-1.1515786877270298	-0.7859325353065567	True
t5r5	theta1=5	Gene_500	c5020	1.399078108882616	1.6196779511614208	1.0	1.1053301	1.2181945	-0.2937480088826161	-0.24113391489012312	True
t5r5	theta1=5	Gene_500	c5021	-2.571012738966388	0.0736760905988843	0.0	-2.9384644	1.5897694	-0.3674516610336118	-0.23113519547779182	True
t5r5	theta1=5	Gene_500	c5022	-0.4522878787254391	0.4923587579406122	0.0	-2.9502141	1.5854018	-2.497926221274561	-1.5755792766695236	True
t5r5	theta1=5	Gene_500	c5023	3.5800219452355306	3.6075155937212178	13.0	6.9096875	1.233713	3.32966555476447	2.6988980052609235	False
t5r5	theta1=5	Gene_500	c5024	3.835983642882767	3.8573341900758176	4.0	4.787743	1.3914038	0.9517593571172327	0.6840281427413327	True
t5r5	theta1=5	Gene_500	c5025	1.6367852980503443	1.814600578239497	1.0	0.25166452	1.2858498	-1.3851207780503443	-1.0772026235493013	True
t5r5	theta1=5	Gene_500	c5026	0.7049481775851852	1.1064950733948018	0.0	-0.78215957	1.4606799	-1.4871077475851853	-1.0180928399063924	True
t5r5	theta1=5	Gene_500	c5027	2.099986089752367	2.215507130505324	3.0	3.164198	1.2947851	1.064211910247633	0.8219216534447555	True
t5r5	theta1=5	Gene_500	c5028	2.748644672329527	2.810693750323932	5.0	3.8912864	1.2757821	1.142641727670473	0.8956401940977797	True
t5r5	theta1=5	Gene_500	c5029	-4.251984795178117	0.0141355708064402	0.0	-2.105391	1.5688299	2.1465937951781173	1.3682769528921632	True
t5r5	theta1=5	Gene_500	c5030	-3.8805712316186503	0.0204289332296034	0.0	-2.1172698	1.5562397	1.7633014316186504	1.133052595701453	True
t5r5	theta1=5	Gene_500	c5031	3.538909440719752	3.56754061390922	8.0	5.973306	1.3223015	2.434396559280248	1.841029870479802	True
t5r5	theta1=5	Gene_500	c5032	4.171530490642662	4.186841308254255	9.0	6.1677566	1.3269563	1.9962261093573375	1.5043646195110854	True
t5r5	theta1=5	Gene_500	c5033	0.3208028796217673	0.8663581433620754	0.0	-0.72880113	1.50349	-1.0496040096217674	-0.6981117331154629	True
t5r5	theta1=5	Gene_500	c5034	1.473789836002317	1.680036031232239	1.0	0.28500423	1.2695476	-1.188785606002317	-0.9363852178542316	True
t5r5	theta1=5	Gene_500	c5035	0.2541165173080994	0.8282557142766713	0.0	-0.3270117	1.4492322	-0.5811282173080994	-0.4009904122390459	True
t5r5	theta1=5	Gene_500	c5036	0.4710671082963046	0.956166027507683	2.0	1.2781025	1.1725258	0.8070353917036953	0.6882879606603926	True
t5r5	theta1=5	Gene_500	c5037	2.763616602675588	2.824771230465437	7.0	4.461262	1.2328662	1.6976453973244117	1.3769907856378996	True
t5r5	theta1=5	Gene_500	c5038	1.9536114423770121	2.086183410608217	2.0	2.8253512	1.2816591	0.8717397576229879	0.6801650748026429	True
t5r5	theta1=5	Gene_500	c5039	0.6323505861866977	1.058494648796326	0.0	-1.0047381	1.4477336	-1.6370886861866976	-1.1307941503787005	True
t5r5	theta1=5	Gene_500	c5040	0.44070914925691235	0.9375858566833344	0.0	-1.0014733	1.424452	-1.4421824492569124	-1.012447207246655	True
t5r5	theta1=5	Gene_500	c5041	-0.9309514315367989	0.332305351523544	0.0	-0.48449165	1.4483362	0.44645978153679894	0.30825700658231076	True
t5r5	theta1=5	Gene_500	c5042	0.34175801796281263	0.8785555042259147	2.0	1.122634	1.1879518	0.7808759820371873	0.6573296846195168	True
t5r5	theta1=5	Gene_500	c5043	-0.32013960425638843	0.5458342114299501	0.0	-2.1456861	1.5320722	-1.8255464957436114	-1.1915538286926761	True
t5r5	theta1=5	Gene_500	c5044	-0.741354200260843	0.3896529150382504	0.0	-2.141786	1.5330275	-1.4004317997391573	-0.9135072917734074	True
t5r5	theta1=5	Gene_500	c5045	0.4221103310014345	0.9263110759924784	0.0	-0.5939726	1.4217627	-1.0160829310014345	-0.7146642199865242	True
t5r5	theta1=5	Gene_500	c5046	0.8385496048398903	1.1978570706601228	1.0	0.35531098	1.2616581	-0.4832386248398903	-0.3830186837780301	True
t5r5	theta1=5	Gene_500	c5047	0.9539267893268891	1.2797896238480917	3.0	2.298655	1.1108159	1.3447282106731109	1.2105770278163204	True
t5r5	theta1=5	Gene_500	c5048	0.6665661941528522	1.0809703667967658	0.0	0.43427438	1.4477444	-0.23229181415285222	-0.16045084626323006	True
t5r5	theta1=5	Gene_500	c5049	-0.6565970237961172	0.4177975258184955	0.0	-1.8001901	1.4819393	-1.1435930762038828	-0.7716868539783531	True
t5r5	theta1=5	Gene_500	c5050	-0.656604494801785	0.4177949744430396	0.0	-1.754397	1.501332	-1.097792505198215	-0.7312123535621801	True
t5r5	theta1=5	Gene_500	c5051	4.290796932380003	4.304398024502576	3.0	3.5539432	1.312586	-0.7368537323800028	-0.5613755840607799	True
t5r5	theta1=5	Gene_500	c5052	4.30136170131992	4.314820814991931	5.0	4.257051	1.2899685	-0.04431070131992065	-0.03435021965258892	True
t5r5	theta1=5	Gene_500	c5053	0.09324399288632326	0.7408555887921024	0.0	-0.8323594	1.4539455	-0.9256033928863232	-0.6366149163681329	True
